order_item_id,order_id,product_id,quantity,price
167,1316,P008,2,25000.0
168,3795,P003,1,1200.0
169,1025,P002,3,800.0
170,2947,P005,1,5000.0
171,3770,P010,3,1500.0
172,1529,P009,5,700.0
173,4611,P002,1,500.0
174,552,P008,3,2000.0
175,3293,P004,3,1200.0
176,1198,P005,3,3000.0
177,2479,P008,4,1500.0
178,684,P006,3,25000.0
179,564,P009,3,500.0
180,1625,P007,5,5000.0
181,4701,P006,4,1500.0
182,4264,P004,5,55000.0
183,4388,P007,2,700.0
184,3364,P005,3,500.0
185,3427,P009,5,500.0
186,4777,P010,1,800.0
187,2009,P006,1,2000.0
188,1380,P005,5,500.0
189,584,P003,3,2000.0
190,3895,P004,4,55000.0
191,170,P003,5,800.0
192,2931,P001,4,55000.0
193,2724,P005,5,800.0
194,2507,P008,4,25000.0
195,4307,P008,2,5000.0
196,816,P005,1,1500.0
197,1176,P001,3,3000.0
198,1458,P004,5,1200.0
199,3559,P005,2,5000.0
200,2680,P006,5,2000.0
201,1336,P002,4,3000.0
202,555,P010,2,700.0
203,4615,P003,3,2000.0
204,2355,P009,3,5000.0
205,2416,P005,5,700.0
206,435,P002,5,1500.0
207,2192,P004,3,800.0
208,552,P004,1,2000.0
209,4198,P006,2,2000.0
210,1039,P009,3,500.0
211,1818,P010,4,1200.0
212,4504,P005,1,25000.0
213,2044,P007,3,700.0
214,3620,P003,3,5000.0
215,2030,P003,2,1200.0
216,1150,P001,4,1200.0
217,1947,P007,4,25000.0
218,492,P003,2,1200.0
219,4779,P008,4,3000.0
220,2775,P005,2,700.0
221,2235,P009,2,55000.0
222,2865,P005,1,700.0
223,815,P005,3,700.0
224,4848,P005,4,2000.0
225,3603,P002,3,1500.0
226,3051,P010,1,55000.0
227,2090,P010,1,3000.0
228,359,P007,5,1500.0
229,45,P002,2,500.0
230,4549,P007,1,800.0
231,2309,P004,3,5000.0
232,4907,P002,2,1500.0
233,3066,P009,5,1500.0
234,3645,P004,5,800.0
235,4899,P004,3,700.0
236,2528,P005,2,5000.0
237,1472,P004,5,25000.0
238,4030,P003,1,1200.0
239,882,P001,2,5000.0
240,3588,P005,5,700.0
241,2933,P009,2,800.0
242,3088,P001,4,800.0
243,2525,P009,4,5000.0
244,801,P006,5,1500.0
245,778,P009,2,5000.0
246,2254,P008,4,55000.0
247,1621,P009,4,500.0
248,744,P009,2,700.0
249,329,P009,1,25000.0
250,3216,P007,3,55000.0
251,1997,P004,2,1500.0
252,796,P005,1,500.0
253,4862,P001,2,5000.0
254,3771,P001,4,1500.0
255,4176,P003,2,3000.0
256,1438,P010,1,800.0
257,4902,P006,3,500.0
258,3880,P005,3,1500.0
259,1413,P007,1,3000.0
260,4264,P009,5,3000.0
261,1854,P003,3,1200.0
262,4644,P003,5,1200.0
263,723,P001,3,1200.0
264,1504,P007,1,5000.0
265,4897,P006,3,55000.0
266,1642,P009,1,2000.0
267,2068,P004,2,3000.0
268,738,P002,3,1500.0
269,848,P008,2,700.0
270,1985,P009,3,25000.0
271,3458,P008,5,700.0
272,1853,P007,1,800.0
273,4973,P007,1,500.0
274,560,P008,2,5000.0
275,4265,P007,2,2000.0
276,925,P002,4,3000.0
277,2,P006,5,500.0
278,3847,P008,4,1500.0
279,1387,P008,2,25000.0
280,2591,P010,3,5000.0
281,1511,P006,3,25000.0
282,3909,P003,1,5000.0
283,2760,P009,1,1200.0
284,2212,P003,5,5000.0
285,4279,P003,1,1500.0
286,2737,P002,3,55000.0
287,931,P010,2,25000.0
288,4995,P008,5,1500.0
289,2129,P002,2,55000.0
290,4497,P009,4,3000.0
291,3789,P004,2,55000.0
292,521,P008,4,700.0
293,1232,P005,1,800.0
294,598,P010,1,700.0
295,4320,P006,4,3000.0
296,3322,P002,5,25000.0
297,1974,P007,2,500.0
298,1625,P005,3,5000.0
299,542,P010,5,1500.0
300,4245,P006,2,55000.0
301,4073,P007,4,5000.0
302,2931,P009,2,700.0
303,2520,P009,4,55000.0
304,4657,P008,1,1500.0
305,77,P006,2,3000.0
306,4939,P003,5,800.0
307,1004,P008,5,3000.0
308,1469,P007,5,700.0
309,1613,P007,4,55000.0
310,3369,P007,3,1200.0
311,1884,P010,1,5000.0
312,1373,P001,5,55000.0
313,1548,P002,5,500.0
314,4414,P009,2,1500.0
315,3893,P008,5,25000.0
316,4705,P010,5,55000.0
317,4153,P008,3,2000.0
318,3481,P010,4,5000.0
319,563,P003,2,1200.0
320,1753,P008,2,3000.0
321,3832,P009,3,700.0
322,2857,P010,2,3000.0
323,2716,P001,1,800.0
324,134,P008,2,1200.0
325,2512,P007,5,700.0
326,2340,P004,4,5000.0
327,1381,P005,2,1500.0
328,1946,P009,2,1200.0
329,3455,P006,5,800.0
330,1798,P003,5,2000.0
331,2662,P005,3,55000.0
332,827,P001,4,700.0
333,2056,P007,4,25000.0
334,155,P004,1,500.0
335,2810,P007,5,55000.0
336,4139,P008,5,500.0
337,3994,P008,5,800.0
338,642,P004,2,3000.0
339,4877,P002,2,3000.0
340,2018,P009,3,500.0
341,3538,P009,1,700.0
342,939,P007,1,800.0
343,896,P010,2,3000.0
344,4362,P005,3,800.0
345,2579,P003,3,55000.0
346,3745,P009,2,25000.0
347,3317,P009,5,500.0
348,3241,P003,4,25000.0
349,2657,P005,1,25000.0
350,1654,P010,4,700.0
351,3122,P002,3,1200.0
352,2422,P005,4,1200.0
353,181,P005,1,700.0
354,3004,P007,1,1500.0
355,868,P005,1,700.0
356,1226,P010,1,500.0
357,3762,P004,3,25000.0
358,3525,P003,4,25000.0
359,1510,P006,4,2000.0
360,3323,P004,2,25000.0
361,4463,P006,5,5000.0
362,2365,P002,2,25000.0
363,1051,P001,1,500.0
364,4475,P004,4,700.0
365,2085,P002,5,55000.0
366,4536,P006,5,800.0
367,380,P003,5,700.0
368,3526,P008,3,25000.0
369,499,P002,4,700.0
370,378,P004,1,500.0
371,1743,P004,5,2000.0
372,1720,P001,1,1200.0
373,2788,P008,3,5000.0
374,2138,P009,4,3000.0
375,2454,P007,2,1200.0
376,4986,P007,2,500.0
377,4780,P002,4,55000.0
378,1253,P005,2,1200.0
379,3627,P006,2,25000.0
380,1876,P009,5,3000.0
381,2842,P006,1,25000.0
382,1673,P010,1,55000.0
383,3280,P007,5,1200.0
384,2144,P001,5,1500.0
385,1525,P001,1,55000.0
386,2282,P007,1,5000.0
387,1716,P007,2,3000.0
388,2893,P004,3,55000.0
389,4605,P010,1,800.0
390,1975,P002,3,25000.0
391,4315,P008,4,1500.0
392,4342,P005,5,800.0
393,4092,P003,3,5000.0
394,2359,P002,4,500.0
395,2092,P010,4,1200.0
396,412,P004,5,55000.0
397,1059,P007,5,500.0
398,3565,P008,3,800.0
399,1393,P007,1,500.0
400,4058,P005,3,2000.0
401,3459,P008,2,55000.0
402,1398,P001,4,3000.0
403,2696,P001,3,25000.0
404,2395,P003,4,3000.0
405,2339,P001,3,500.0
406,2269,P002,1,5000.0
407,3789,P008,5,2000.0
408,4004,P004,3,700.0
409,2255,P002,4,800.0
410,4563,P010,4,1500.0
411,3617,P001,3,25000.0
412,3057,P008,4,800.0
413,3505,P003,1,500.0
414,680,P003,4,700.0
415,120,P004,5,2000.0
416,3742,P001,4,3000.0
417,408,P002,4,800.0
418,4213,P005,3,700.0
419,744,P004,1,1200.0
420,3147,P001,4,1200.0
421,4727,P010,3,500.0
422,800,P002,2,5000.0
423,4105,P009,2,1500.0
424,3499,P010,5,800.0
425,3895,P006,3,55000.0
426,1521,P005,5,55000.0
427,1146,P008,1,55000.0
428,1025,P009,3,55000.0
429,1644,P002,1,1200.0
430,2199,P009,3,1500.0
431,1553,P009,1,700.0
432,2579,P001,1,700.0
433,1545,P007,2,700.0
434,4065,P005,2,1200.0
435,2704,P004,3,1500.0
436,2125,P005,5,1200.0
437,4016,P001,2,800.0
438,4409,P004,1,25000.0
439,4406,P001,3,1200.0
440,4567,P009,4,55000.0
441,4056,P001,2,1200.0
442,111,P009,4,1500.0
443,3903,P006,4,1500.0
444,251,P003,5,700.0
445,952,P005,5,3000.0
446,3921,P003,3,55000.0
447,3696,P006,5,800.0
448,602,P009,2,2000.0
449,732,P007,2,55000.0
450,2367,P007,2,2000.0
451,308,P001,2,700.0
452,1216,P005,2,55000.0
453,876,P002,1,5000.0
454,565,P007,5,5000.0
455,3647,P010,4,700.0
456,3844,P008,2,1500.0
457,1567,P007,5,1200.0
458,752,P010,1,1500.0
459,3879,P001,3,55000.0
460,4880,P004,4,500.0
461,3048,P004,1,1500.0
462,672,P004,4,700.0
463,1826,P001,4,1200.0
464,933,P007,3,5000.0
465,1378,P010,1,700.0
466,1245,P001,4,3000.0
467,1530,P008,1,700.0
468,735,P005,5,800.0
469,2356,P004,5,2000.0
470,1427,P006,3,500.0
471,1121,P003,3,3000.0
472,1215,P005,1,25000.0
473,4707,P003,2,700.0
474,115,P009,4,55000.0
475,3639,P010,5,3000.0
476,1776,P009,3,800.0
477,3051,P009,5,25000.0
478,903,P001,2,1200.0
479,2252,P008,3,25000.0
480,4473,P003,1,5000.0
481,1850,P003,5,5000.0
482,4380,P010,4,500.0
483,4046,P003,1,1200.0
484,4094,P008,5,1500.0
485,3026,P005,1,5000.0
486,4471,P003,4,25000.0
487,132,P010,3,700.0
488,3963,P010,1,3000.0
489,859,P004,4,3000.0
490,1111,P007,3,700.0
491,4628,P009,4,800.0
492,1253,P010,3,500.0
493,10,P007,3,55000.0
494,2146,P002,3,55000.0
495,3683,P009,5,3000.0
496,1565,P009,1,800.0
497,3024,P005,1,500.0
498,717,P007,4,800.0
499,1649,P003,3,25000.0
500,2035,P005,5,1200.0
501,10,P002,1,1500.0
502,4776,P010,5,1200.0
503,2661,P004,3,2000.0
504,1196,P001,3,500.0
505,4620,P003,2,2000.0
506,4334,P006,4,2000.0
507,3845,P006,4,3000.0
508,3438,P006,3,25000.0
509,4891,P002,4,700.0
510,2777,P009,4,2000.0
511,4111,P001,2,700.0
512,2671,P007,1,500.0
513,4817,P005,3,1500.0
514,659,P010,3,800.0
515,2363,P007,4,55000.0
516,3241,P002,3,3000.0
517,4146,P008,5,5000.0
518,4047,P002,1,1200.0
519,3273,P006,3,25000.0
520,388,P003,4,2000.0
521,4149,P009,5,1200.0
522,3688,P007,4,55000.0
523,3485,P008,2,700.0
524,155,P003,1,55000.0
525,1121,P010,1,3000.0
526,4075,P004,4,2000.0
527,2693,P010,2,25000.0
528,571,P004,2,3000.0
529,860,P010,1,55000.0
530,2245,P007,3,25000.0
531,98,P001,1,25000.0
532,4995,P004,1,3000.0
533,4074,P010,2,700.0
534,1098,P007,3,3000.0
535,2425,P004,3,1200.0
536,4171,P006,1,2000.0
537,1081,P002,2,800.0
538,3958,P006,1,1200.0
539,1832,P004,5,800.0
540,2990,P006,2,25000.0
541,778,P007,5,1500.0
542,189,P004,1,25000.0
543,2961,P003,2,1200.0
544,2402,P006,5,800.0
545,1765,P001,4,5000.0
546,4179,P001,1,2000.0
547,786,P003,3,1500.0
548,4665,P007,1,25000.0
549,305,P005,1,500.0
550,3508,P010,2,25000.0
551,3855,P010,4,55000.0
552,1608,P001,5,5000.0
553,4819,P008,3,2000.0
554,249,P004,2,500.0
555,2095,P002,2,800.0
556,5000,P002,1,25000.0
557,4685,P002,2,500.0
558,3885,P002,5,700.0
559,2673,P007,2,700.0
560,3260,P005,1,800.0
561,3423,P010,1,1500.0
562,2508,P002,3,55000.0
563,2012,P010,3,800.0
564,4236,P007,1,55000.0
565,3189,P001,3,25000.0
566,373,P007,5,3000.0
567,4105,P002,3,25000.0
568,137,P009,4,5000.0
569,3179,P004,3,5000.0
570,3997,P010,3,1200.0
571,4711,P008,3,700.0
572,2749,P003,5,700.0
573,3496,P006,1,500.0
574,2341,P010,3,3000.0
575,4591,P008,5,1200.0
576,3306,P004,4,25000.0
577,2873,P005,1,25000.0
578,2793,P005,3,55000.0
579,3403,P005,2,25000.0
580,3830,P009,2,25000.0
581,2134,P009,3,500.0
582,597,P001,3,1500.0
583,1056,P010,2,700.0
584,237,P004,4,25000.0
585,3814,P008,3,2000.0
586,2788,P003,3,1500.0
587,2517,P004,3,55000.0
588,3418,P009,2,5000.0
589,1624,P006,1,3000.0
590,2925,P004,2,1200.0
591,1452,P009,2,3000.0
592,209,P002,3,3000.0
593,3838,P005,5,5000.0
594,3704,P002,3,1500.0
595,3753,P005,5,2000.0
596,2710,P009,2,1200.0
597,1965,P007,5,1500.0
598,4326,P004,5,700.0
599,3633,P005,5,25000.0
600,46,P009,3,3000.0
601,2718,P003,3,25000.0
602,2841,P004,3,3000.0
603,4737,P010,1,1500.0
604,216,P006,3,2000.0
605,1790,P010,4,500.0
606,3792,P001,4,2000.0
607,1178,P008,4,3000.0
608,448,P002,5,25000.0
609,879,P003,2,2000.0
610,4664,P004,3,5000.0
611,705,P002,2,800.0
612,3049,P004,1,25000.0
613,453,P007,3,500.0
614,2973,P005,3,500.0
615,2910,P006,5,25000.0
616,3412,P004,1,1200.0
617,808,P003,2,3000.0
618,556,P002,3,800.0
619,1621,P009,2,5000.0
620,2955,P008,3,55000.0
621,4015,P002,3,700.0
622,2385,P005,1,3000.0
623,2277,P006,4,25000.0
624,2390,P006,1,3000.0
625,762,P009,3,1200.0
626,2477,P004,4,5000.0
627,2320,P002,2,3000.0
628,2230,P006,1,2000.0
629,281,P010,1,5000.0
630,4458,P003,1,5000.0
631,792,P008,1,1500.0
632,1587,P007,1,5000.0
633,2909,P002,2,55000.0
634,2803,P002,5,500.0
635,2802,P006,2,700.0
636,3482,P004,5,500.0
637,1036,P001,4,25000.0
638,113,P002,1,500.0
639,3307,P010,4,25000.0
640,3880,P002,4,3000.0
641,1464,P005,5,55000.0
642,3604,P001,2,55000.0
643,1826,P006,3,1200.0
644,4352,P009,5,800.0
645,1361,P003,1,1500.0
646,4968,P006,3,3000.0
647,1965,P001,1,800.0
648,147,P006,2,2000.0
649,1856,P002,5,25000.0
650,3216,P007,5,1200.0
651,2565,P004,4,1200.0
652,833,P002,4,55000.0
653,1467,P001,2,1500.0
654,3480,P001,5,55000.0
655,411,P002,4,55000.0
656,119,P001,1,5000.0
657,1149,P007,5,2000.0
658,1812,P008,5,5000.0
659,1293,P001,4,2000.0
660,1980,P009,2,5000.0
661,2932,P007,5,2000.0
662,2319,P006,3,25000.0
663,4153,P005,5,5000.0
664,1895,P002,4,1500.0
665,3505,P007,5,1200.0
666,2208,P005,4,2000.0
667,789,P001,2,700.0
668,1274,P003,2,1200.0
669,500,P008,4,3000.0
670,2016,P006,1,1500.0
671,193,P003,5,3000.0
672,4173,P005,3,1500.0
673,1995,P005,2,800.0
674,1778,P008,4,700.0
675,4234,P008,1,25000.0
676,3036,P004,2,3000.0
677,2005,P008,2,55000.0
678,3185,P006,3,5000.0
679,4210,P003,5,25000.0
680,1737,P003,2,1500.0
681,3927,P004,2,55000.0
682,961,P007,2,1200.0
683,3850,P006,2,1500.0
684,1925,P003,5,700.0
685,1303,P003,2,2000.0
686,4378,P006,4,25000.0
687,658,P001,3,25000.0
688,2177,P006,2,700.0
689,340,P004,4,55000.0
690,4731,P004,4,55000.0
691,227,P008,5,1500.0
692,1714,P002,4,800.0
693,2808,P007,4,25000.0
694,3946,P009,1,5000.0
695,3115,P003,4,1500.0
696,1976,P001,2,1500.0
697,1934,P008,5,800.0
698,1605,P001,1,700.0
699,2344,P008,3,800.0
700,3357,P001,1,2000.0
701,3111,P005,1,3000.0
702,397,P009,1,1500.0
703,2063,P009,3,25000.0
704,4579,P001,2,1200.0
705,4645,P009,3,55000.0
706,3839,P001,3,25000.0
707,3906,P003,3,55000.0
708,2114,P004,1,700.0
709,21,P009,4,3000.0
710,4081,P004,3,25000.0
711,137,P002,4,1500.0
712,4259,P004,5,55000.0
713,4509,P009,2,800.0
714,1910,P002,3,1500.0
715,4928,P005,5,700.0
716,3934,P003,3,55000.0
717,1810,P006,2,800.0
718,3469,P002,2,5000.0
719,173,P005,1,1500.0
720,1570,P002,2,3000.0
721,4622,P005,5,5000.0
722,2405,P001,4,2000.0
723,14,P002,3,55000.0
724,1847,P008,2,1200.0
725,4132,P003,5,2000.0
726,3240,P001,3,25000.0
727,3487,P008,5,700.0
728,3773,P005,2,1500.0
729,987,P006,5,5000.0
730,1979,P002,1,700.0
731,3635,P005,5,55000.0
732,3249,P009,2,1200.0
733,2599,P005,5,1500.0
734,2737,P009,1,2000.0
735,4832,P007,3,3000.0
736,4633,P009,2,800.0
737,686,P002,5,2000.0
738,4914,P010,5,3000.0
739,4142,P002,3,2000.0
740,2402,P005,4,3000.0
741,2757,P008,4,500.0
742,561,P006,5,1200.0
743,4377,P004,4,500.0
744,2578,P005,2,5000.0
745,2742,P002,3,1200.0
746,4201,P003,4,55000.0
747,1083,P006,2,1500.0
748,1193,P004,4,5000.0
749,4550,P007,3,2000.0
750,3217,P003,5,25000.0
751,3111,P009,1,2000.0
752,1394,P007,5,55000.0
753,4074,P002,1,5000.0
754,4051,P003,4,25000.0
755,2862,P001,2,55000.0
756,4790,P010,1,800.0
757,4032,P003,4,1200.0
758,327,P005,4,2000.0
759,4515,P001,5,55000.0
760,4635,P010,2,1500.0
761,3174,P004,5,25000.0
762,2984,P009,2,700.0
763,3890,P007,4,1500.0
764,2173,P009,2,55000.0
765,4580,P009,1,2000.0
766,1695,P002,4,2000.0
767,993,P009,3,800.0
768,3270,P003,4,1200.0
769,4601,P005,2,5000.0
770,1629,P002,1,700.0
771,4252,P005,3,3000.0
772,2616,P003,3,2000.0
773,1512,P005,4,1500.0
774,1245,P001,1,700.0
775,2306,P005,2,3000.0
776,2784,P004,4,1200.0
777,837,P010,4,1500.0
778,2376,P010,5,1200.0
779,2048,P009,5,3000.0
780,1257,P009,2,3000.0
781,4221,P009,2,55000.0
782,2256,P008,5,1500.0
783,3645,P007,4,800.0
784,667,P004,1,55000.0
785,574,P004,2,5000.0
786,4388,P003,5,1500.0
787,4853,P005,5,55000.0
788,674,P010,1,5000.0
789,1467,P004,1,500.0
790,1705,P009,5,500.0
791,1911,P007,2,1500.0
792,554,P003,3,2000.0
793,4324,P003,1,25000.0
794,3903,P004,2,1200.0
795,2482,P005,4,3000.0
796,4902,P003,1,1200.0
797,2117,P005,3,2000.0
798,2493,P005,1,25000.0
799,2693,P002,2,25000.0
800,4343,P005,3,800.0
801,3008,P004,1,500.0
802,2405,P010,4,1200.0
803,3351,P004,5,2000.0
804,37,P003,3,500.0
805,651,P007,3,25000.0
806,3618,P008,5,1200.0
807,4587,P005,3,55000.0
808,4392,P003,1,55000.0
809,4530,P003,3,700.0
810,4764,P010,2,25000.0
811,978,P006,4,5000.0
812,2581,P005,3,800.0
813,1110,P006,5,1200.0
814,3363,P010,1,1500.0
815,1783,P007,3,5000.0
816,2080,P003,2,55000.0
817,2640,P008,3,1500.0
818,3059,P003,3,500.0
819,2377,P005,5,1500.0
820,293,P004,3,5000.0
821,2558,P001,3,500.0
822,3549,P006,2,1200.0
823,919,P005,5,500.0
824,3731,P007,4,3000.0
825,3929,P001,1,2000.0
826,4444,P001,2,25000.0
827,3509,P002,4,25000.0
828,2393,P007,1,5000.0
829,4574,P009,5,1200.0
830,4490,P010,2,55000.0
831,4297,P002,4,55000.0
832,4208,P008,4,500.0
833,4789,P009,3,5000.0
834,4577,P006,4,1200.0
835,3796,P008,3,1500.0
836,4173,P003,5,1500.0
837,1714,P006,4,700.0
838,2844,P006,5,25000.0
839,4498,P001,5,55000.0
840,4843,P002,3,2000.0
841,2394,P007,1,1200.0
842,2571,P004,4,700.0
843,3704,P005,3,700.0
844,1401,P002,5,55000.0
845,3597,P009,2,1200.0
846,2226,P008,4,25000.0
847,1936,P002,3,800.0
848,2415,P004,1,1200.0
849,3770,P002,2,1500.0
850,4938,P008,3,700.0
851,4474,P001,2,1200.0
852,2657,P008,4,2000.0
853,1893,P001,4,55000.0
854,1041,P003,2,5000.0
855,3866,P010,4,700.0
856,2604,P007,5,1200.0
857,387,P006,3,55000.0
858,2332,P004,3,3000.0
859,1930,P003,1,1500.0
860,3593,P007,5,3000.0
861,1060,P005,4,5000.0
862,3922,P002,1,3000.0
863,1817,P004,5,800.0
864,965,P001,4,500.0
865,2202,P007,3,55000.0
866,3598,P008,1,700.0
867,1702,P008,4,25000.0
868,1584,P008,3,25000.0
869,2484,P006,2,700.0
870,4372,P002,3,500.0
871,2828,P002,3,500.0
872,20,P006,1,700.0
873,295,P001,2,2000.0
874,3978,P001,5,700.0
875,2589,P003,1,700.0
876,3321,P005,5,700.0
877,4934,P003,5,1500.0
878,2270,P003,3,3000.0
879,2504,P002,1,3000.0
880,2261,P007,5,800.0
881,2051,P006,3,800.0
882,667,P009,4,3000.0
883,1082,P005,1,500.0
884,2449,P010,4,3000.0
885,2802,P001,5,800.0
886,2739,P003,5,800.0
887,113,P007,1,2000.0
888,351,P005,5,500.0
889,199,P004,1,1200.0
890,301,P010,3,700.0
891,713,P006,2,500.0
892,3586,P001,5,55000.0
893,3077,P009,1,800.0
894,4446,P008,4,700.0
895,1464,P006,2,3000.0
896,4521,P007,5,5000.0
897,2344,P009,3,500.0
898,4392,P005,3,800.0
899,3905,P006,3,1200.0
900,591,P006,4,1200.0
901,3039,P001,4,500.0
902,1602,P007,4,1200.0
903,1188,P004,4,800.0
904,1026,P003,2,700.0
905,767,P004,2,2000.0
906,2880,P006,2,2000.0
907,2562,P008,3,700.0
908,582,P005,1,800.0
909,4371,P004,3,3000.0
910,342,P010,2,800.0
911,3020,P009,5,700.0
912,1793,P002,2,25000.0
913,4440,P006,4,1200.0
914,3826,P004,3,800.0
915,2595,P005,3,55000.0
916,4612,P001,4,800.0
917,1851,P004,2,25000.0
918,3336,P002,1,5000.0
919,4653,P005,2,1500.0
920,1841,P003,5,1200.0
921,4130,P009,3,800.0
922,3538,P004,3,25000.0
923,54,P002,3,5000.0
924,3114,P009,3,3000.0
925,2514,P002,5,2000.0
926,561,P008,4,700.0
927,3726,P004,1,25000.0
928,895,P004,4,5000.0
929,2370,P003,1,5000.0
930,1509,P001,2,5000.0
931,1997,P003,3,500.0
932,2077,P004,1,3000.0
933,4154,P006,3,1200.0
934,981,P001,1,500.0
935,3803,P005,4,800.0
936,28,P007,3,700.0
937,4836,P006,2,700.0
938,487,P007,3,800.0
939,2182,P005,4,55000.0
940,2480,P009,1,2000.0
941,4639,P010,4,1500.0
942,2188,P003,5,1500.0
943,4794,P007,5,5000.0
944,4646,P007,3,5000.0
945,2273,P002,1,1200.0
946,1456,P004,4,1500.0
947,211,P004,4,2000.0
948,4414,P003,2,55000.0
949,4708,P004,3,700.0
950,3538,P004,2,3000.0
951,4626,P001,3,700.0
952,1047,P008,1,5000.0
953,4478,P007,4,500.0
954,403,P008,4,3000.0
955,1471,P002,2,25000.0
956,4230,P007,2,25000.0
957,3371,P002,3,5000.0
958,2459,P009,2,800.0
959,4930,P010,4,1500.0
960,4751,P004,2,25000.0
961,4988,P004,1,500.0
